X1,X2,X3,X4,X5,X6,X7
119.18122838717213,120.7509794053801,114.52243862692625,85.9062714754438,96.11377170888632,92.38975482239063,94.99629766702324
93.0114904325807,100.65883541908548,114.62149746650171,88.57407562953165,105.67987211778154,103.13363036725092,99.61509982054025
107.28589295326694,105.05107154632198,106.21800590918414,103.4576145944428,112.85444742445294,113.8775059121112,92.68689659026475
100.74345846461907,90.93984483966855,90.28604254413217,93.2076302129474,84.1561461977673,85.22717112581711,89.60769515458674
85.27952240054232,95.83672086237476,88.83317956369221,99.24529224588304,88.9391964022149,97.76169259482077,115.01110699893027
104.90682586648589,90.5473471431921,100.7037305061506,102.47473937977885,108.07139722000534,106.71492221553768,87.29829407782823
90.63242334579967,89.51937698575377,91.45823881244169,109.21445513747447,93.72224660666251,88.80846297410388,112.70170592217177
98.9591581495333,106.6958237982233,93.3568665709712,117.91992132449798,110.46292232222915,112.08685998796783,108.08290376865477
